code,year,quarter,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps
sz300002,2022,3,0.084884,0.610027,0.112416,0.858358,0.594817,5.817537,,,,,,,,,
sz300002,2022,4,0.118297,0.603929,0.110763,0.456721,0.868619,11.608583,,,,,,,,,
sz300002,2023,1,0.036087,0.639728,0.143401,2.216374,0.206835,2.092756,,,,,,,,,
sz300002,2023,2,0.080238,0.629984,0.149679,0.916109,0.441843,4.46393,,,,,,,,,
sz300002,2023,3,0.109892,0.631088,0.136178,0.516411,0.665081,6.166297,,,,,,,,,
sz300002,2023,4,0.167401,0.627321,0.147648,0.654985,0.944845,12.930677,,,,,,,,,
sz300002,2024,1,0.049755,0.636535,0.194591,0.666247,0.215257,2.641795,,,,,,,,,
sz300002,2024,2,0.104455,0.623119,0.204093,0.568679,0.433567,5.250462,,,,,,,,,
sz300002,2024,3,0.173645,0.619493,0.239509,0.959604,0.617178,7.374467,,,,,,,,,
sz300002,2024,4,0.2235,0.61041,0.219995,0.612492,0.864058,14.572166,,,,,,,,,
sz300002,2025,1,0.033452,0.612972,0.178069,-0.186175,0.162521,2.501637,,,,,,,,,
sz300002,2025,2,0.071017,0.598286,0.187763,-0.190902,0.322743,4.463214,,,,,,,,,
sz300002,2025,3,0.099269,0.585833,0.17483,-0.342046,0.488999,6.902586,,,,,,,,,
sz300002,2025,4,0.10936,0.577115,0.135061,-0.446166,0.689779,12.977781,,,,,,,,,
sz300031,2019,1,0.037373,0.6187,0.149797,0.521339,0.181344,1.00889,,,,,,,,,
sz300031,2019,2,0.069914,0.601194,0.144543,0.06975,0.299411,1.935961,,,,,,,,,
sz300031,2019,3,0.096835,0.593952,0.127698,-0.067347,0.439807,3.16539,,,,,,,,,
sz300031,2019,4,0.124467,0.586415,0.1157,-0.008912,0.682338,4.572461,,,,,,,,,
sz300031,2020,1,0.043767,0.603449,0.209662,0.488906,0.152704,1.011688,,,,,,,,,
sz300031,2020,2,0.084671,0.602691,0.184195,0.414622,0.289446,2.023171,,,,,,,,,
sz300031,2020,3,0.112267,0.604916,0.165851,0.432836,0.456112,3.02297,,,,,,,,,
sz300031,2020,4,0.153325,0.408276,0.167182,0.539698,0.600436,6.27975,,,,,,,,,
sz300031,2021,1,0.039218,0.470327,0.151947,-0.169997,0.153132,1.536947,,,,,,,,,
sz300031,2021,2,0.079555,0.443731,0.190704,0.052238,0.274309,2.769373,,,,,,,,,
sz300031,2021,3,0.105059,0.435766,0.172301,0.049617,0.402001,3.921533,,,,,,,,,
sz300031,2021,4,0.117024,0.412325,0.138919,-0.130667,0.544899,5.994673,,,,,,,,,
sz300031,2022,1,0.017839,0.4352,0.110127,-0.344969,0.122154,1.300337,,,,,,,,,
sz300031,2022,2,0.013132,0.408439,0.023377,-0.859866,0.278193,3.086122,,,,,,,,,
sz300031,2022,3,0.025736,0.408881,0.015618,-0.890241,0.430765,4.488897,,,,,,,,,
sz300031,2022,4,-0.10999,0.395425,-0.143787,-2.222351,0.608387,5.991028,,,,,,,,,
sz300031,2023,1,0.024377,0.410903,0.138701,0.436475,0.141352,1.139982,,,,,,,,,
sz300031,2023,2,0.035156,0.374626,0.097974,3.245207,0.285245,2.378478,,,,,,,,,
sz300031,2023,3,0.029909,0.38126,0.056283,2.648905,0.441612,3.790671,,,,,,,,,
sz300031,2023,4,0.030454,0.393253,0.030366,1.236857,0.655408,6.05045,,,,,,,,,
sz300031,2024,1,0.023652,0.447851,0.132832,0.064483,0.143431,1.218652,,,,,,,,,
sz300031,2024,2,0.051756,0.425906,0.128138,0.451983,0.298662,2.774013,,,,,,,,,
sz300031,2024,3,0.064017,0.406468,0.113042,1.03331,0.419381,3.751258,,,,,,,,,
sz300031,2024,4,0.056653,0.380219,0.076896,1.287531,0.553553,5.19702,,,,,,,,,
sz300031,2025,1,0.014105,0.385474,0.076529,-0.479273,0.123145,1.089656,,,,,,,,,
sz300031,2025,2,0.035748,0.389455,0.092518,-0.323625,0.258384,2.351764,,,,,,,,,
sz300031,2025,3,0.052951,0.385077,0.089847,-0.202218,0.394502,3.340976,,,,,,,,,
sz300031,2025,4,0.052718,0.377722,0.062639,-0.14691,0.548711,4.803338,,,,,,,,,
sz300043,2019,1,0.011794,0.422167,0.063848,0.017057,0.086001,2.916965,,,,,,,,,
sz300043,2019,2,0.044758,0.465916,0.112863,-0.115921,0.189284,6.175074,,,,,,,,,
sz300043,2019,3,0.116,0.516783,0.165746,0.587503,0.33842,11.033511,,,,,,,,,
sz300043,2019,4,0.090504,0.477311,0.100372,0.08141,0.443657,16.643336,,,,,,,,,
sz300043,2020,1,0.004477,0.420612,0.032797,-0.600371,0.068155,3.758843,,,,,,,,,
sz300043,2020,2,-0.015087,0.322693,-0.052469,-1.35085,0.14883,9.827769,,,,,,,,,
sz300043,2020,3,0.00917,0.350944,0.019905,-0.921649,0.237475,16.726654,,,,,,,,,
sz300043,2020,4,0.008842,0.396175,0.01493,-0.900077,0.314025,19.259592,,,,,,,,,
sz300043,2021,1,-0.027326,0.15601,-0.282348,-7.066397,0.053092,4.757788,,,,,,,,,
sz300043,2021,2,-0.07017,0.051033,-0.374574,-3.464322,0.101537,8.28193,,,,,,,,,
sz300043,2021,3,-0.089851,0.128398,-0.263441,-10.37571,0.181187,14.189673,,,,,,,,,
sz300043,2021,4,-0.261605,0.21419,-0.472061,-26.523539,0.285239,19.585776,,,,,,,,,
sz300043,2022,1,-0.004512,0.292192,-0.026134,0.877824,0.081391,3.860939,,,,,,,,,
sz300043,2022,2,-0.00647,0.287169,-0.017808,0.930245,0.169786,8.128485,,,,,,,,,
sz300043,2022,3,-0.02358,0.230334,-0.038232,0.801846,0.282208,16.001767,,,,,,,,,
sz300043,2022,4,-0.155793,0.21379,-0.19374,0.531522,0.363573,20.430372,,,,,,,,,
sz300043,2023,1,-0.022552,0.237064,-0.129261,-3.305758,0.073413,4.334325,,,,,,,,,
sz300043,2023,2,-0.041715,0.277302,-0.108066,-4.582947,0.162212,8.119628,,,,,,,,,
sz300043,2023,3,0.030107,0.384375,0.039201,2.156299,0.330069,15.71444,,,,,,,,,
sz300043,2023,4,0.014616,0.361935,0.01592,1.088666,0.400651,18.128147,,,,,,,,,
sz300043,2024,1,-0.051594,0.276377,-0.320897,-1.333598,0.070844,3.747554,,,,,,,,,
sz300043,2024,2,-0.097387,0.187715,-0.29145,-1.319019,0.144215,7.465196,,,,,,,,,
sz300043,2024,3,-0.127133,0.237011,-0.223935,-5.028696,0.243176,12.719783,,,,,,,,,
sz300043,2024,4,-0.270943,0.257444,-0.337232,-17.629864,0.335459,15.602059,,,,,,,,,
sz300043,2025,1,-0.033244,0.483673,-0.115088,0.508196,0.107173,3.061616,,,,,,,,,
sz300043,2025,2,0.099795,0.592218,0.136968,1.867461,0.284953,6.017699,,,,,,,,,
sz300043,2025,3,0.16961,0.571267,0.155487,2.159764,0.476324,12.316654,,,,,,,,,
sz300043,2025,4,0.188789,0.576314,0.144278,1.658051,0.636428,13.371578,,,,,,,,,
sz300052,2019,1,0.015857,0.617379,0.138216,-0.213079,0.064681,,,,,,,,,,
sz300052,2019,2,0.034253,0.591689,0.14405,-0.080362,0.135246,,,,,,,,,,
sz300052,2019,3,0.085839,0.562039,0.27273,1.009145,0.189991,,,,,,,,,,
sz300052,2019,4,0.065316,0.469946,0.105749,0.303078,0.351676,,,,,,,,,,
sz300052,2020,1,0.00608,0.104014,0.0159,-0.617646,0.214413,,,,,,,,,,
sz300052,2020,2,0.010589,0.10425,0.013245,-0.697417,0.446356,,,,,,,,,,
sz300052,2020,3,0.001954,0.128714,0.002881,-0.969798,0.544732,,,,,,,,,,
sz300052,2020,4,-0.176339,0.312396,-0.467352,-3.769954,0.235757,101.563482,,,,,,,,,
sz300052,2021,1,0.010708,0.450571,0.11732,1.067317,0.077375,,,,,,,,,,
sz300052,2021,2,0.016431,0.504417,0.101121,1.103958,0.160165,,,,,,,,,,
sz300052,2021,3,0.019277,0.518875,0.082827,9.453636,0.239064,120.768495,,,,,,,,,
sz300052,2021,4,-0.069217,0.494501,-0.140172,0.637516,0.334057,109.297788,,,,,,,,,
sz300052,2022,1,0.006751,0.421861,0.064836,-0.518411,0.06517,,,,,,,,,,
sz300052,2022,2,0.017969,0.463306,0.063724,-0.38336,0.151326,,,,,,,,,,
sz300052,2022,3,0.010953,0.446977,0.014925,-0.842136,0.212737,,,,,,,,,,
sz300052,2022,4,-0.098179,0.434047,-0.277713,-0.737083,0.273025,,,,,,,,,,
sz300052,2023,1,0.002986,0.452351,0.003851,-0.94597,0.067091,,,,,,,,,,
sz300052,2023,2,0.010203,0.427871,0.064675,-0.190894,0.135456,277.853682,,,,,,,,,
sz300052,2023,3,-0.001562,0.404518,0.00288,-0.832221,0.207401,454.64336,,,,,,,,,
sz300052,2023,4,-0.105547,0.329885,-0.212415,0.278874,0.280054,7.774583,,,,,,,,,
sz300052,2024,1,-0.023227,0.238744,-0.145798,-45.770616,0.086203,2.801264,,,,,,,,,
sz300052,2024,2,-0.053582,0.216232,-0.201728,-3.951395,0.141773,5.650331,,,,,,,,,
sz300052,2024,3,-0.078815,0.218521,-0.197865,-62.925304,0.210051,8.084676,,,,,,,,,
sz300052,2024,4,-0.119272,0.236775,-0.228932,0.054973,0.262677,12.90415,,,,,,,,,
sz300052,2025,1,-0.029355,0.266435,-0.240848,-0.08716,0.059157,7.877789,,,,,,,,,
sz300052,2025,2,-0.062666,0.287285,-0.252702,-0.012269,0.118876,14.319037,,,,,,,,,
sz300052,2025,3,-0.069618,0.311337,-0.190366,0.224567,0.174478,25.439106,,,,,,,,,
sz300052,2025,4,-0.14404,0.320848,-0.300741,-0.061979,0.23558,29.419488,,,,,,,,,
sz300113,2019,1,0.039003,0.710811,0.364331,-0.218352,0.102478,4.077408,,,,,,,,,
sz300113,2019,2,0.077162,0.692741,0.357772,-0.217049,0.197577,6.523819,,,,,,,,,
sz300113,2019,3,0.122455,0.686321,0.329835,-0.255001,0.329965,11.109769,,,,,,,,,
sz300113,2019,4,0.030983,0.654518,0.086406,-0.684596,0.428775,19.724489,,,,,,,,,
sz300113,2020,1,0.009704,0.707142,0.160453,-0.74315,0.069095,1.769489,,,,,,,,,
sz300113,2020,2,0.020621,0.687508,0.160052,-0.731523,0.13551,3.278803,,,,,,,,,
sz300113,2020,3,0.046162,0.620226,0.17569,-0.652388,0.245712,5.878593,,,,,,,,,
sz300113,2020,4,0.036376,0.617171,0.110546,-0.150408,0.327073,17.249526,,,,,,,,,
sz300113,2021,1,0.014155,0.699802,0.174567,0.158722,0.082204,5.990083,,,,,,,,,
sz300113,2021,2,0.028575,0.659259,0.173951,0.244505,0.16899,13.176283,,,,,,,,,
sz300113,2021,3,0.062636,0.62956,0.203031,0.274762,0.295914,25.464976,,,,,,,,,
sz300113,2021,4,0.025092,0.604371,0.071782,-0.289805,0.385851,43.603481,,,,,,,,,
sz300113,2022,1,0.012919,0.558086,0.149348,-0.061157,0.09192,16.742186,,,,,,,,,
sz300113,2022,2,0.019322,0.549634,0.117429,-0.306835,0.176368,35.532198,,,,,,,,,
sz300113,2022,3,0.027363,0.507674,0.104714,-0.513982,0.283129,62.023015,,,,,,,,,
sz300113,2022,4,-0.187514,0.493857,-0.341203,-5.677264,0.425698,87.389717,,,,,,,,,
sz300113,2023,1,0.021709,0.450046,0.133657,0.213984,0.158377,35.866531,,,,,,,,,
sz300113,2023,2,0.0327,0.466165,0.111248,0.257216,0.295085,64.533335,,,,,,,,,
sz300113,2023,3,0.081267,0.494889,0.160777,1.058616,0.471793,94.72666,,,,,,,,,
sz300113,2023,4,0.086668,0.491984,0.134406,1.502328,0.604174,150.996841,,,,,,,,,
sz300113,2024,1,0.025989,0.414791,0.15171,0.283567,0.161167,33.284249,,,,,,,,,
sz300113,2024,2,0.047185,0.406028,0.137579,0.465965,0.320487,74.873667,,,,,,,,,
sz300113,2024,3,0.101748,0.417331,0.16823,0.318033,0.543322,132.454778,,,,,,,,,
sz300113,2024,4,0.118612,0.411274,0.153616,0.467213,0.701543,66.830674,,,,,,,,,
sz300113,2025,1,0.032363,0.333075,0.143645,0.327967,0.205078,21.219525,,,,,,,,,
sz300113,2025,2,0.070156,0.38807,0.176904,0.608499,0.355816,33.808117,,,,,,,,,
sz300113,2025,3,0.13618,0.453264,0.231073,0.483979,0.514721,17.356429,,,,,,,,,
sz300113,2025,4,0.174515,0.484618,0.258092,0.5931,0.596663,52.039919,,,,,,,,,
sz300299,2019,1,0.009745,0.580108,0.107172,-0.36384,0.051683,,,,,,,,,,
sz300299,2019,2,0.016177,0.576101,0.084948,-0.052299,0.106416,,,,,,,,,,
sz300299,2019,3,0.020633,0.600744,0.067918,-0.316979,0.16477,93.345844,,,,,,,,,
sz300299,2019,4,-0.640943,0.553343,-1.19971,-10.710507,0.258357,37.531912,,,,,,,,,
sz300299,2020,1,0.02937,0.556006,0.135847,0.169904,0.072046,9.492371,,,,,,,,,
sz300299,2020,2,0.038624,0.465273,0.076617,-0.184331,0.156885,23.758768,,,,,,,,,
sz300299,2020,3,0.141588,0.466704,0.213788,1.715676,0.212829,27.272298,,,,,,,,,
sz300299,2020,4,0.077394,0.542931,0.073404,1.063566,0.374781,6.920528,,,,,,,,,
sz300299,2021,1,0.024689,0.560551,0.129694,-0.169522,0.077612,0.631643,,,,,,,,,
sz300299,2021,2,0.039469,0.538343,0.096354,0.161917,0.164515,1.302705,,,,,,,,,
sz300299,2021,3,0.127485,0.578058,0.153318,-0.052465,0.330276,2.360951,,,,,,,,,
sz300299,2021,4,0.154232,0.557422,0.126158,1.001743,0.515943,3.815925,,,,,,,,,
sz300299,2022,1,0.023032,0.540708,0.143228,-0.049186,0.079151,0.505475,,,,,,,,,
sz300299,2022,2,0.038251,0.55284,0.111429,-0.047705,0.16404,0.999868,,,,,,,,,
sz300299,2022,3,0.045335,0.490875,0.081083,-0.640088,0.275708,1.926913,,,,,,,,,
sz300299,2022,4,0.074088,0.471743,0.094738,-0.465356,0.392391,2.630844,,,,,,,,,
sz300299,2023,1,0.014714,0.521263,0.106652,-0.254667,0.076466,0.487243,,,,,,,,,
sz300299,2023,2,0.029488,0.450102,0.106166,0.064622,0.172523,1.308696,,,,,,,,,
sz300299,2023,3,0.010744,0.429531,0.029521,-0.673396,0.232926,1.806658,,,,,,,,,
sz300299,2023,4,0.014963,0.434207,0.022171,-0.807565,0.320026,2.46596,,,,,,,,,
sz300299,2024,1,-0.024501,0.318681,-0.27822,-2.681597,0.049273,0.452423,,,,,,,,,
sz300299,2024,2,-0.058409,0.273088,-0.342637,-2.970849,0.106574,1.053338,,,,,,,,,
sz300299,2024,3,-0.074995,0.268302,-0.241417,-7.378429,0.18415,1.720463,,,,,,,,,
sz300299,2024,4,-0.269022,0.290728,-0.506409,-20.82641,0.285476,2.650734,,,,,,,,,
sz300299,2025,1,0.022781,0.463628,0.103857,1.610928,0.085921,0.561087,,,,,,,,,
sz300299,2025,2,-0.022373,0.480977,-0.073405,0.647899,0.188933,1.137819,,,,,,,,,
sz300299,2025,3,-0.021232,0.489383,-0.044453,0.722836,0.297295,1.732569,,,,,,,,,
sz300299,2025,4,-0.191805,0.500702,-0.232404,0.397133,0.402934,2.43162,,,,,,,,,
sz300315,2019,1,0.03516,0.632463,0.522374,0.294757,0.058662,,,,,,,,,,
sz300315,2019,2,0.039928,0.588081,0.300574,-0.504304,0.117145,,,,,,,,,,
sz300315,2019,3,0.06409,0.582092,0.284622,-0.393836,0.199304,,,,,,,,,,
sz300315,2019,4,0.06811,0.561049,0.222664,1.116312,0.273031,,,,,,,,,,
sz300315,2020,1,0.01691,0.748666,0.227516,-0.499261,0.067052,7.062024,,,,,,,,,
sz300315,2020,2,0.077379,0.754225,0.476611,1.109628,0.148247,16.487164,,,,,,,,,
sz300315,2020,3,0.086224,0.749094,0.352847,0.409393,0.223764,21.369718,,,,,,,,,
sz300315,2020,4,0.057211,0.721332,0.174617,-0.132245,0.29314,21.046371,,,,,,,,,
sz300315,2021,1,0.014838,0.71763,0.234434,-0.110162,0.056282,3.778825,,,,,,,,,
sz300315,2021,2,0.033337,0.725351,0.228345,-0.576274,0.129861,8.654005,,,,,,,,,
sz300315,2021,3,0.043373,0.722488,0.207583,-0.492112,0.186773,14.580964,,,,,,,,,
sz300315,2021,4,-0.256024,0.750736,-0.845333,-4.983412,0.26616,18.360995,,,,,,,,,
sz300315,2022,1,0.007555,0.793408,0.096347,-0.617186,0.067808,3.841341,,,,,,,,,
sz300315,2022,2,0.020272,0.799471,0.134763,-0.53309,0.131175,7.287902,,,,,,,,,
sz300315,2022,3,0.032943,0.808094,0.154235,-0.403762,0.186737,8.701018,,,,,,,,,
sz300315,2022,4,0.021961,0.788997,0.079297,1.077285,0.241468,16.01319,,,,,,,,,
sz300315,2023,1,0.017251,0.800467,0.32195,1.496569,0.047495,3.318764,,,,,,,,,
sz300315,2023,2,0.032855,0.793679,0.338221,0.774946,0.086531,6.150216,,,,,,,,,
sz300315,2023,3,0.037171,0.784327,0.248956,0.201666,0.132895,10.482219,,,,,,,,,
sz300315,2023,4,0.040094,0.784249,0.1904,0.943697,0.188163,15.434914,,,,,,,,,
sz300315,2024,1,0.011653,0.776379,0.21813,-0.295354,0.048432,4.701152,,,,,,,,,
sz300315,2024,2,0.028696,0.777087,0.296935,-0.104353,0.088175,8.717822,,,,,,,,,
sz300315,2024,3,0.04065,0.775001,0.301195,0.116958,0.123213,12.961235,,,,,,,,,
sz300315,2024,4,0.023054,0.770569,0.135442,-0.406773,0.155219,16.198677,,,,,,,,,
sz300315,2025,1,0.005712,0.757413,0.171931,-0.500427,0.030535,3.28394,,,,,,,,,
sz300315,2025,2,0.009785,0.737407,0.133481,-0.655845,0.067348,7.903375,,,,,,,,,
sz300315,2025,3,0.015607,0.73485,0.143305,-0.609305,0.100057,12.801524,,,,,,,,,
sz300315,2025,4,-0.032914,0.736905,-0.22238,-2.415924,0.135784,15.934773,,,,,,,,,
sz300418,2019,1,0.068402,0.800651,0.521344,0.345069,0.092599,,,,,,,,,,
sz300418,2019,2,0.12846,0.789519,0.386472,-0.177163,0.186106,,,,,,,,,,
sz300418,2019,3,0.197094,0.794328,0.384737,-0.077456,0.284967,,,,,,,,,,
sz300418,2019,4,0.263051,0.794224,0.376079,-0.073809,0.386435,,,,,,,,,,
sz300418,2020,1,0.100157,0.815557,0.502485,0.130384,0.095012,,,,,,,,,,
sz300418,2020,2,0.550702,0.817271,2.131983,4.389596,0.150596,,,,,,,,,,
sz300418,2020,3,0.608198,0.809597,1.839078,3.020994,0.197307,,,,,,,,,,
sz300418,2020,4,0.695024,0.791938,1.822354,2.599246,0.233181,,,,,,,,,,
sz300418,2021,1,0.03123,0.626711,0.396979,-0.256025,0.051814,2138.735904,,,,,,,,,
sz300418,2021,2,0.10529,0.657751,0.504869,-0.680317,0.147845,5785.369626,,,,,,,,,
sz300418,2021,3,0.219941,0.662853,0.699298,-0.48995,0.219544,7870.021232,,,,,,,,,
sz300418,2021,4,0.15424,0.717153,0.305364,-0.737621,0.311534,,,,,,,,,,
sz300418,2022,1,0.035423,0.714249,0.311373,0.146303,0.067029,,,,,,,,,,
sz300418,2022,2,0.058821,0.793921,0.289153,-0.440284,0.125667,,,,,,,,,,
sz300418,2022,3,0.070443,0.790481,0.243647,-0.66804,0.18806,,,,,,,,,,
sz300418,2022,4,0.099877,0.788481,0.260483,-0.167017,0.267146,,,,,,,,,,
sz300418,2023,1,0.016637,0.827805,0.213533,-0.300195,0.069784,,,,,,,,,,
sz300418,2023,2,0.026676,0.801839,0.181661,-0.322577,0.130347,,,,,,,,,,
sz300418,2023,3,0.024303,0.796605,0.119224,-0.46999,0.19631,,,,,,,,,,
sz300418,2023,4,0.090296,0.788398,0.311884,0.242323,0.251769,,,,,,,,,,
sz300418,2024,1,-0.012423,0.784281,-0.170124,-1.790385,0.056351,,,,,,,,,,
sz300418,2024,2,-0.025713,0.782019,-0.199902,-2.135156,0.117664,,,,,,,,,,
sz300418,2024,3,-0.041706,0.769027,-0.232897,-3.031575,0.181981,,,,,,,,,,
sz300418,2024,4,-0.108331,0.735621,-0.343848,-2.270098,0.268611,,,,,,,,,,
sz300418,2025,1,-0.055413,0.690093,-0.526897,-3.523996,0.086692,,,,,,,,,,
sz300418,2025,2,-0.0608,0.698776,-0.307407,-1.294774,0.182094,80.095421,,,,,,,,,
sz300418,2025,3,-0.047001,0.699101,-0.187161,-0.218529,0.280994,121.433345,,,,,,,,,
sz300418,2025,4,-0.11603,0.686072,-0.258289,-0.087544,0.400786,168.091313,,,,,,,,,
sz300459,2019,1,0.036272,0.752802,0.390409,-0.257299,0.048399,1.763807,,,,,,,,,
sz300459,2019,2,0.065372,0.726754,0.346505,-0.241641,0.11196,6.482366,,,,,,,,,
sz300459,2019,3,0.092463,0.779,0.361588,-0.197502,0.150741,7.030994,,,,,,,,,
sz300459,2019,4,-0.532916,0.732038,-1.509747,-4.060121,0.176304,8.93037,,,,,,,,,
sz300459,2020,1,0.057716,0.850944,0.480471,-0.142861,0.055969,10.478462,,,,,,,,,
sz300459,2020,2,0.118681,0.914193,0.513139,-0.011292,0.115531,11.092429,,,,,,,,,
sz300459,2020,3,0.154282,0.89898,0.500915,-0.058149,0.149759,14.773859,,,,,,,,,
sz300459,2020,4,0.236952,0.779251,0.415878,1.269079,0.249144,67.123973,,,,,,,,,
sz300459,2021,1,0.080004,0.829761,0.461474,0.048145,0.074506,19.2996,,,,,,,,,
sz300459,2021,2,0.137963,0.842606,0.449702,-0.175676,0.137733,34.742512,,,,,,,,,
sz300459,2021,3,0.193597,0.823578,0.428282,-0.031847,0.208356,56.83799,,,,,,,,,
sz300459,2021,4,0.224405,0.953009,0.36469,-0.057955,0.286973,18.2944,,,,,,,,,
sz300459,2022,1,0.049982,0.932736,0.393195,-0.200409,0.068037,7.263092,,,,,,,,,
sz300459,2022,2,0.079309,0.941165,0.341374,-0.294297,0.125889,7.649399,,,,,,,,,
sz300459,2022,3,0.108152,0.944584,0.317775,-0.333546,0.191175,14.576931,,,,,,,,,
sz300459,2022,4,0.118176,0.927788,0.268708,-0.380288,0.248622,24.776011,,,,,,,,,
sz300459,2023,1,0.025941,0.913238,0.298317,-0.442231,0.054886,7.028874,,,,,,,,,
sz300459,2023,2,0.046944,0.909973,0.270267,-0.360843,0.109413,13.790419,,,,,,,,,
sz300459,2023,3,0.050413,0.915572,0.193802,-0.502241,0.167026,19.664318,,,,,,,,,
sz300459,2023,4,-0.250769,0.901977,-0.642932,-2.974802,0.237816,29.618599,,,,,,,,,
sz300459,2024,1,0.020451,0.896122,0.208498,-0.391519,0.057698,6.601899,,,,,,,,,
sz300459,2024,2,0.024071,0.886358,0.126999,-0.606862,0.112413,14.02292,,,,,,,,,
sz300459,2024,3,0.026318,0.894301,0.096,-0.581448,0.166234,19.16984,,,,,,,,,
sz300459,2024,4,-0.312013,0.893378,-0.754873,0.00416,0.24152,22.150188,,,,,,,,,
sz300459,2025,1,0.001279,0.871719,0.009419,-0.962532,0.059307,4.738875,,,,,,,,,
sz300459,2025,2,-0.013284,0.865896,-0.06888,-1.435961,0.111716,10.009572,,,,,,,,,
sz300459,2025,3,-0.019154,0.876698,-0.066002,-1.551607,0.169064,13.58554,,,,,,,,,
sz300459,2025,4,-0.737292,0.873436,-1.303492,-0.399125,0.274124,16.834396,,,,,,,,,
sz300467,2019,1,0.032222,0.81095,0.607496,0.455078,0.047466,635.709867,,,,,,,,,
sz300467,2019,2,0.046283,0.810513,0.475459,0.110937,0.094122,1251.38236,,,,,,,,,
sz300467,2019,3,0.051698,0.79842,0.404482,-0.169043,0.134214,1917.040947,,,,,,,,,
sz300467,2019,4,-0.721285,0.789339,-2.402683,-0.447533,0.218704,2549.607444,,,,,,,,,
sz300467,2020,1,0.019791,0.695736,0.312526,-0.538029,0.076797,912.594385,,,,,,,,,
sz300467,2020,2,0.032457,0.704522,0.273538,-0.466987,0.155023,1805.140294,,,,,,,,,
sz300467,2020,3,0.048894,0.674225,0.241647,-0.433577,0.259231,2933.864548,,,,,,,,,
sz300467,2020,4,0.036848,0.673419,0.169671,1.066672,0.327584,7297.423461,,,,,,,,,
sz300467,2021,1,0.025395,0.731149,0.395125,0.396681,0.112543,44646.556227,,,,,,,,,
sz300467,2021,2,0.041696,0.734374,0.349481,0.340015,0.220204,56638.431827,,,,,,,,,
sz300467,2021,3,0.049063,0.741126,0.309731,0.330465,0.31959,75033.546955,,,,,,,,,
sz300467,2021,4,-0.262304,0.735446,-0.171028,-2.044646,0.445624,77378.445363,,,,,,,,,
sz300467,2022,1,-0.033286,0.702175,-0.068889,-1.121804,0.096808,10989.122177,,,,,,,,,
sz300467,2022,2,0.011329,0.707739,0.173982,-0.643905,0.194516,21848.833733,,,,,,,,,
sz300467,2022,3,0.003847,0.696965,0.137684,-0.687125,0.278071,24206.178196,,,,,,,,,
sz300467,2022,4,-0.036246,0.686922,0.072649,1.319118,0.3725,53.466916,,,,,,,,,
sz300467,2023,1,0.021494,0.695466,0.274179,5.571469,0.113151,7.337579,,,,,,,,,
sz300467,2023,2,0.03881,0.682208,0.260819,0.638485,0.21284,14.400358,,,,,,,,,
sz300467,2023,3,0.050466,0.679725,0.242989,0.929673,0.305319,20.373917,,,,,,,,,
sz300467,2023,4,0.050289,0.67003,0.1933,1.772057,0.393393,58.725344,,,,,,,,,
sz300467,2024,1,0.017863,0.624722,0.174337,-0.531063,0.083023,6609.970466,,,,,,,,,
sz300467,2024,2,0.02829,0.599325,0.136344,-0.596216,0.164026,13909.315487,,,,,,,,,
sz300467,2024,3,0.036146,0.598065,0.119149,-0.61113,0.247177,20721.210394,,,,,,,,,
sz300467,2024,4,0.033611,0.56028,0.075333,-0.687301,0.321759,28787.565187,,,,,,,,,
sz300467,2025,1,0.010391,0.579715,0.112954,-0.392399,0.082435,6670.089141,,,,,,,,,
sz300467,2025,2,0.018654,0.5779,0.088798,-0.396824,0.160338,13005.429646,,,,,,,,,
sz300467,2025,3,0.028029,0.577931,0.089763,-0.292174,0.239313,19549.270855,,,,,,,,,
sz300467,2025,4,0.040376,0.597667,0.094153,0.205658,0.319206,23942.348275,,,,,,,,,
sz300494,2019,1,0.004515,0.278712,0.037953,-0.776959,0.107129,100.827159,,,,,,,,,
sz300494,2019,2,0.015078,0.267991,0.061376,-0.603129,0.221443,178.136323,,,,,,,,,
sz300494,2019,3,0.036309,0.273137,0.09581,-0.220724,0.328982,323.925927,,,,,,,,,
sz300494,2019,4,0.05229,0.290892,0.100114,0.237756,0.497856,845.012483,,,,,,,,,
sz300494,2020,1,0.024594,0.272334,0.158468,6.973143,0.145185,795.979035,,,,,,,,,
sz300494,2020,2,0.037296,0.226006,0.123497,2.673417,0.289972,1428.806248,,,,,,,,,
sz300494,2020,3,0.055666,0.221222,0.121732,1.006273,0.440492,2464.750021,,,,,,,,,
sz300494,2020,4,0.057682,0.253384,0.091408,0.237999,0.582882,4722.735124,,,,,,,,,
sz300494,2021,1,0.041266,0.248352,0.127674,0.07803,0.202213,3989.321916,,,,,,,,,
sz300494,2021,2,0.075037,0.226024,0.112846,0.279627,0.420942,8454.614984,,,,,,,,,
sz300494,2021,3,0.1175,0.224578,0.115571,0.356981,0.640794,13114.45363,,,,,,,,,
sz300494,2021,4,0.105216,0.235256,0.102411,0.526754,0.710354,,,,,,,,,,
sz300494,2022,1,0.03949,0.273982,0.164442,0.365182,0.164495,,,,,,,,,,
sz300494,2022,2,0.08555,0.265781,0.158912,0.664896,0.382658,16769.406023,,,,,,,,,
sz300494,2022,3,0.135512,0.27005,0.160801,0.714994,0.608755,4064.24464,,,,,,,,,
